Domain	Status	Genome Name	GOLD Project ID	GOLD Analysis Project ID	Submission ID	Ecosystem Category
Bacteria	Finished	Mycobacterium abscessus bolletii INCQS 00594	Gp0016666	Ga0053422	54448	Human
Bacteria	Permanent Draft	Mycobacterium abscessus bolletii M18	Gp0023161	Ga0020814	24745	Human
Bacteria	Finished	Mycobacterium abscessus FLAC006	Gp0205946	Ga0175187	117781	Human
Bacteria	Finished	Mycobacterium abscessus FLAC028	Gp0205948	Ga0175842	117838	Human
Bacteria	Finished	Mycobacterium abscessus FLAC030	Gp0205947	Ga0176025	118701	Human
Bacteria	Finished	Mycobacterium abscessus FLAC046	Gp0205951	Ga0175021	118386	Human
Bacteria	Finished	Mycobacterium abscessus FLAC055	Gp0205950	Ga0175344	118233	Human
Bacteria	Permanent Draft	Mycobacterium abscessus M148	Gp0021419	Ga0020541	24541	Human
Bacteria	Permanent Draft	Mycobacterium abscessus M152	Gp0021420	Ga0020542	24542	Human
Bacteria	Permanent Draft	Mycobacterium abscessus M154	Gp0021421	Ga0020539	24539	Human
Bacteria	Permanent Draft	Mycobacterium abscessus M156	Gp0021447	Ga0020538	24538	Human
Bacteria	Finished	Mycobacterium abscessus NOV0213	Gp0140213	Ga0123214	92270	Human
Bacteria	Finished	Mycobacterium avium 104	Gp0000256	Ga0029468		Human
Bacteria	Permanent Draft	Mycobacterium avium avium DT 78	Gp0014130	Ga0020189	24189	Human
Bacteria	Permanent Draft	Mycobacterium avium paratuberculosis 4B	Gp0020467	Ga0020506	24506	Human
Bacteria	Permanent Draft	Mycobacterium avium paratuberculosis Pt139	Gp0011237	Ga0019876	23967	Human
Bacteria	Permanent Draft	Mycobacterium avium paratuberculosis Pt144	Gp0011238	Ga0019877	23968	Human
Bacteria	Permanent Draft	Mycobacterium avium paratuberculosis Pt145	Gp0011239	Ga0019878	23969	Human
Bacteria	Permanent Draft	Mycobacterium avium paratuberculosis Pt146	Gp0011240	Ga0019879	23970	Human
Bacteria	Permanent Draft	Mycobacterium avium paratuberculosis Pt154	Gp0011251	Ga0019880	23971	Human
Bacteria	Permanent Draft	Mycobacterium avium paratuberculosis Pt155	Gp0011252	Ga0019881	23972	Human
Bacteria	Permanent Draft	Mycobacterium avium paratuberculosis Pt164	Gp0011253	Ga0019882	23973	Human
Bacteria	Finished	Mycobacterium chimaera AH16	Gp0203544	Ga0175329	117984	Human
Bacteria	Permanent Draft	Mycobacterium colombiense CECT 3035	Gp0011488	Ga0024065	35414	Human
Bacteria	Permanent Draft	Mycobacterium fortuitum fortuitum DSM 46621	Gp0024153	Ga0012074	12326	Human
Bacteria	Permanent Draft	Mycobacterium genavense ATCC 51234	Gp0032300	Ga0002656	21618	Human
Bacteria	Permanent Draft	Mycobacterium hassiacum DSM 44199	Gp0035867	Ga0014805	17816	Human
Bacteria	Permanent Draft	Mycobacterium hassiacum DSM 44199	Gp0013061	Ga0025225	9346	Human
Bacteria	Finished	Mycobacterium immunogenum FLAC016	Gp0205949	Ga0175326	117986	Human
Bacteria	Permanent Draft	Mycobacterium intracellulare ATCC 13950	Gp0003560	Ga0029477		Human
Bacteria	Finished	Mycobacterium intracellulare ATCC 13950	Gp0018287	Ga0011878	11751	Human
Bacteria	Permanent Draft	Mycobacterium intracellulare M.i.198	Gp0024760	Ga0019669	23757	Human
Bacteria	Finished	Mycobacterium intracellulare MOTT-02	Gp0016727	Ga0009538	7901	Human
Bacteria	Finished	Mycobacterium leprae Br4923	Gp0002307	Ga0029478		Human
Bacteria	Permanent Draft	Mycobacterium mageritense DSM 44476	Gp0100984	Ga0055290	63355	Human
Bacteria	Finished	"Mycobacterium marinum M, ATCC BAA-535"	Gp0001606	Ga0029480		Human
Bacteria	Finished	Mycobacterium paraintracellulare MOTT-64	Gp0016728	Ga0009533	7891	Human
Bacteria	Permanent Draft	Mycobacterium parascrofulaceum ATCC BAA-614	Gp0003519	Ga0029481		Human
Bacteria	Finished	Mycobacterium sinense JDM601	Gp0008395	Ga0029485		Human
Bacteria	Finished	Mycobacterium sp. 05-1390	Gp0020550	Ga0016989	20498	Human
Bacteria	Finished	Mycobacterium sp. JS623	Gp0009441	Ga0024947	5892	Human
Bacteria	Permanent Draft	Mycobacterium sp. UM_CSW	Gp0044900	Ga0021679	25591	Human
Bacteria	Permanent Draft	Mycobacterium sp. UM_WGJ	Gp0044902	Ga0021682	25594	Human
Bacteria	Permanent Draft	Mycobacterium sp. UM_WWY	Gp0044903	Ga0021681	25593	Human
Bacteria	Finished	Mycobacterium tuberculosis 0A005DS	Gp0205716	Ga0175466	118214	Human
Bacteria	Finished	Mycobacterium tuberculosis 0A012DS	Gp0205717	Ga0174956	117763	Human
Bacteria	Finished	Mycobacterium tuberculosis 0A029DS	Gp0205718	Ga0175633	117893	Human
Bacteria	Finished	Mycobacterium tuberculosis 0A033DS	Gp0205720	Ga0175784	124255	Human
Bacteria	Finished	Mycobacterium tuberculosis 0A036DS	Gp0205721	Ga0175957	118269	Human
Bacteria	Finished	Mycobacterium tuberculosis 0A087DS	Gp0205719	Ga0174783	118658	Human
Bacteria	Finished	Mycobacterium tuberculosis 0A092DS	Gp0205722	Ga0175619	118189	Human
Bacteria	Finished	Mycobacterium tuberculosis 0A093DS	Gp0205723	Ga0175448	117919	Human
Bacteria	Finished	Mycobacterium tuberculosis 0A094DS	Gp0205724	Ga0175447	117923	Human
Bacteria	Finished	Mycobacterium tuberculosis 0A115DS	Gp0205725	Ga0175942	118716	Human
Bacteria	Finished	Mycobacterium tuberculosis 0A117DS	Gp0205726	Ga0175773	117869	Human
Bacteria	Finished	Mycobacterium tuberculosis 0B026XDR	Gp0205708	Ga0174969	118170	Human
Bacteria	Finished	Mycobacterium tuberculosis 0B049XDR	Gp0205709	Ga0175795	118185	Human
Bacteria	Finished	Mycobacterium tuberculosis 0B070XDR	Gp0205711	Ga0175643	118370	Human
Bacteria	Finished	Mycobacterium tuberculosis 0B076XDR	Gp0205712	Ga0175139	118141	Human
Bacteria	Finished	Mycobacterium tuberculosis 0B123ND	Gp0205714	Ga0175642	118371	Human
Bacteria	Finished	Mycobacterium tuberculosis 0B169XDR	Gp0205715	Ga0175641	118372	Human
Bacteria	Finished	Mycobacterium tuberculosis 0B218DS	Gp0205727	Ga0174968	118169	Human
Bacteria	Finished	Mycobacterium tuberculosis 0B222DS	Gp0205728	Ga0175473	118684	Human
Bacteria	Finished	Mycobacterium tuberculosis 0B228DS	Gp0205729	Ga0175794	118186	Human
Bacteria	Finished	Mycobacterium tuberculosis 0B229DS	Gp0205730	Ga0175968	118415	Human
Bacteria	Finished	Mycobacterium tuberculosis 0B259XDR	Gp0205710	Ga0175300	117660	Human
Bacteria	Finished	Mycobacterium tuberculosis 0B329XDR	Gp0205713	Ga0174795	117877	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis 1034	Gp0076619	Ga0034847	64990	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis 210	Gp0001610	Ga0029492		Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis 43-16836	Gp0044233	Ga0038508	56308	Human
Bacteria	Finished	Mycobacterium tuberculosis 6A024XDR	Gp0205707	Ga0175130	118144	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis 98-R604 INH-RIF-EM	Gp0003995	Ga0029490		Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis A00301419	Gp0141515	Ga0121785	99928	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis A00400237	Gp0141514	Ga0121761	89091	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis A00400885	Gp0141451	Ga0118863	87799	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis A00401093	Gp0141456	Ga0121782	99926	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis A00401371	Gp0141425	Ga0121755	90514	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis A00500149	Gp0141454	Ga0118862	99299	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis A09900565	Gp0141516	Ga0118860	88015	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis A09901284	Gp0141452	Ga0121757	99918	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis B00001265	Gp0141442	Ga0118853	99293	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis B00600458	Gp0141567	Ga0121772	96165	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis B00801080	Gp0141573	Ga0118851	89256	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis B09601851	Gp0141455	Ga0118865	99301	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis B09601926	Gp0141446	Ga0118866	93958	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis B09701572	Gp0141568	Ga0118857	99297	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis C	Gp0001612	Ga0029494		Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis C00401055	Gp0141387	Ga0118856	99296	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis C09400866	Gp0141411	Ga0118855	99295	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis C09601061	Gp0141406	Ga0121756	96044	Human
Bacteria	Finished	Mycobacterium tuberculosis CCDC5079	Gp0004872	Ga0029495		Human
Bacteria	Finished	Mycobacterium tuberculosis CCDC5079	Gp0142305	Ga0125236	92068	Human
Bacteria	Finished	Mycobacterium tuberculosis CCDC5180	Gp0005173	Ga0029496		Human
Bacteria	Finished	Mycobacterium tuberculosis CCDC5180	Gp0144123	Ga0123791	91828	Human
Bacteria	Finished	Mycobacterium tuberculosis CTRI-2	Gp0006709	Ga0009406	7409	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis CTRI-4	Gp0006726	Ga0019719	23808	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis D00000071	Gp0141396	Ga0118858	88329	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis D00000538	Gp0141394	Ga0118852	87731	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis D00501624	Gp0141385	Ga0118864	99300	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis D00700688	Gp0141391	Ga0118859	99298	Human
Bacteria	Finished	Mycobacterium tuberculosis DK9897	Gp0203270	Ga0175734	118475	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis E09700455	Gp0141407	Ga0118861	88212	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis E09701106	Gp0141399	Ga0118850	99292	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis E09701191	Gp0141408	Ga0118854	99294	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis E09701891	Gp0141464	Ga0121775	99923	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis E09801032	Gp0141463	Ga0121787	95947	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis E186hv	Gp0115760	Ga0074194	70851	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis EE0502463	Gp0141382	Ga0121762	88115	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis EE0503811	Gp0141381	Ga0118946	90511	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis EE0506178	Gp0141383	Ga0118961	90512	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis EE0506784	Gp0141380	Ga0121786	90510	Human
Bacteria	Finished	Mycobacterium tuberculosis Erdman	Gp0019579	Ga0016629	19774	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis Erdman	Gp0047944	Ga0058161	47316	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis F00001728	Gp0141461	Ga0118964	93597	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis F00002017	Gp0141523	Ga0118916	99318	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis F00201178	Gp0141460	Ga0118974	99336	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis F09900854	Gp0141462	Ga0118972	99335	Human
Bacteria	Finished	Mycobacterium tuberculosis F11 (ExPEC)	Gp0000130	Ga0029500		Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis G00000978	Gp0141540	Ga0118958	89327	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis G00001233	Gp0141539	Ga0118973	93566	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis G00101715	Gp0141538	Ga0118970	95589	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis G09801536	Gp0141459	Ga0118976	99337	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis G09901357	Gp0141541	Ga0121752	99917	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis H00200930	Gp0141536	Ga0118975	95818	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis H09601792	Gp0141537	Ga0121753	87996	Human
Bacteria	Finished	Mycobacterium tuberculosis H37Rv	Gp0107423	Ga0069432	70854	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis H37Rv	Gp0071297	Ga0043192	56632	Human
Bacteria	Finished	Mycobacterium tuberculosis H37Rv	Gp0006601	Ga0013202	15175	Human
Bacteria	Finished	Mycobacterium tuberculosis H37Rv	Gp0000774	Ga0029504		Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis H37RvAE	Gp0007618	Ga0058633	56296	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis H37RvCO	Gp0007791	Ga0019537	23621	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis H37RvLP	Gp0007616	Ga0059153	56297	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis H37RvMA	Gp0007617	Ga0059154	56298	Human
Bacteria	Finished	Mycobacterium tuberculosis I0002353-6	Gp0202062	Ga0175729	117721	Human
Bacteria	Finished	Mycobacterium tuberculosis I0002801-4	Gp0202320	Ga0175265	118300	Human
Bacteria	Finished	Mycobacterium tuberculosis I0004000-1	Gp0202369	Ga0175264	118299	Human
Bacteria	Finished	Mycobacterium tuberculosis I0004241-1	Gp0202356	Ga0175733	118473	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis I00200020	Gp0141510	Ga0118984	99343	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis I00300092	Gp0141466	Ga0118909	99315	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis I00300818	Gp0141443	Ga0121771	90516	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis I00601066	Gp0141444	Ga0118910	99896	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis I09400880	Gp0141513	Ga0118979	87486	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis I09400970	Gp0141509	Ga0118981	99340	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis I09601853	Gp0141565	Ga0118900	95686	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis I09702330	Gp0141512	Ga0118980	99339	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis I09800059	Gp0141445	Ga0118908	99314	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis J09400698	Gp0141392	Ga0118868	88317	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis J09401337	Gp0141572	Ga0121781	95735	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis J09402203	Gp0141397	Ga0118872	87817	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis J09500385	Gp0141398	Ga0118873	99304	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis J09500392	Gp0141393	Ga0118874	99305	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis J09602061	Gp0141395	Ga0118875	99306	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis J09700140	Gp0141388	Ga0118867	99302	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis J09700837	Gp0141390	Ga0121788	99929	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis J09701231	Gp0141389	Ga0118877	99307	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis J09701362	Gp0141413	Ga0121764	99921	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis J09701593	Gp0141384	Ga0118871	95538	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis J09701920	Gp0141386	Ga0118869	99303	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis J09800554	Gp0141409	Ga0118870	93839	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis J09800628	Gp0141412	Ga0118876	87877	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis J09800745	Gp0141410	Ga0118878	99308	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis J09900137	Gp0141403	Ga0118883	99309	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis J09900221	Gp0141400	Ga0121754	90513	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis J09900583	Gp0141405	Ga0118879	95415	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis J09902073	Gp0141404	Ga0121783	88432	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis K00101539	Gp0141550	Ga0121792	99932	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis K00200539	Gp0141554	Ga0121778	99925	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis K00201415	Gp0141544	Ga0118989	99347	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis K00500041	Gp0141553	Ga0118977	90521	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis K00500133	Gp0141557	Ga0118986	95533	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis K00700186	Gp0141495	Ga0118959	93843	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis K09600911	Gp0141511	Ga0121777	96038	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis K09700503	Gp0141547	Ga0118978	99338	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis K09900646	Gp0141508	Ga0118983	99342	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis K09901478	Gp0141450	Ga0118905	88263	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis K09901972	Gp0141545	Ga0118988	99346	Human
Bacteria	Finished	Mycobacterium tuberculosis KZN 1435 (MDR)	Gp0001650	Ga0029506		Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis KZN 4207	Gp0002742	Ga0029507		Human
Bacteria	Finished	Mycobacterium tuberculosis KZN 4207 (DS)	Gp0001651	Ga0009358	7348	Human
Bacteria	Finished	Mycobacterium tuberculosis KZN 605 (XDR)	Gp0001649	Ga0029508		Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis L00201493	Gp0141558	Ga0118987	99345	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis L00401786	Gp0141559	Ga0118991	99349	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis M00018020	Gp0141528	Ga0118934	93817	Human
Bacteria	Finished	Mycobacterium tuberculosis M0002959-6	Gp0202209	Ga0174737	118222	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis M00102058	Gp0141561	Ga0121748	99915	Human
Bacteria	Finished	Mycobacterium tuberculosis M0018684-2	Gp0202059	Ga0175406	124248	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis M00201208	Gp0141500	Ga0118993	90517	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis M09400328	Gp0141485	Ga0118990	99348	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis M09400374	Gp0141530	Ga0121765	96090	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis M09400397	Gp0141563	Ga0121766	95677	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis M09400937	Gp0141497	Ga0118992	99350	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis M09401471	Gp0141498	Ga0118982	99341	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis M09402043	Gp0141529	Ga0118937	95756	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis M09500081	Gp0141531	Ga0118931	99328	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis M09502139	Gp0141499	Ga0118985	99344	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis N00000064	Gp0141492	Ga0118955	95940	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis N00001761	Gp0141521	Ga0121774	96132	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis N00001996	Gp0141504	Ga0121763	99920	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis N00200616	Gp0141503	Ga0118947	93967	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis N00302086	Gp0141501	Ga0121790	90518	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis N00400624	Gp0141493	Ga0118962	99332	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis N00400960	Gp0141527	Ga0121769	95917	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis N00401131	Gp0141506	Ga0118942	90519	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis N00500166	Gp0141533	Ga0118941	88287	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis N00500759	Gp0141414	Ga0118939	93647	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis N00501578	Gp0141490	Ga0121760	95645	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis N00501741	Gp0141488	Ga0121793	87602	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis N00701874	Gp0141505	Ga0118938	95626	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis N00800620	Gp0141489	Ga0118967	95418	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis N00800922	Gp0141507	Ga0118944	94031	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis N09501026	Gp0141502	Ga0121791	99931	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis N09900612	Gp0141494	Ga0118957	95975	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis N09900805	Gp0141532	Ga0121789	99930	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis N09900855	Gp0141534	Ga0118945	95312	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis N09901297	Gp0141458	Ga0121767	95868	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis N09901607	Gp0141491	Ga0118969	99334	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis N09901618	Gp0141520	Ga0118996	99897	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis N09901829	Gp0141535	Ga0121768	99922	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis N09902308	Gp0141569	Ga0118997	95601	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis NA-A0008	Gp0022921	Ga0020788	24719	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis NA-A0009	Gp0022922	Ga0020779	24710	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis O00100977	Gp0141430	Ga0118880	93596	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis O00200127	Gp0141469	Ga0118940	87491	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis O00401640	Gp0141437	Ga0118884	87978	Human
Bacteria	Permanent Draft	Mycobacterium tuberculosis O09401777	Gp0141422	Ga0118885	95599	Human
